------------------------ Sentence Scores --------------------------
====================== HTK Results Analysis =======================
  Date: Mon Sep 22 21:08:01 2014
  Ref : >sh/Documents/ThesisData/ASR/ClassifierTraining/Configs/EvalPhones.mlf
  Rec : >Documents/ThesisData/ASR/ClassifierTraining/Configs/EvalMFCPhones.mlf
-------------------------- File Results ---------------------------
8umo_003ut-3dB.rec:   34.76(-13.90)  [H= 195, D= 48, S=318, I=273, N=561]
8umo_003ut-6dB.rec:   34.22(-17.47)  [H= 192, D= 65, S=304, I=290, N=561]
8umo_003ut00dB.rec:   37.61(-11.05)  [H= 211, D= 47, S=303, I=273, N=561]
8umo_003ut03dB.rec:   37.61( -1.96)  [H= 211, D= 57, S=293, I=222, N=561]
8umo_003ut06dB.rec:   40.64(  2.14)  [H= 228, D= 57, S=276, I=216, N=561]
8umo_005ut00dB.rec:   35.83( -5.53)  [H= 201, D= 43, S=317, I=232, N=561]
8ums_003ut-3dB.rec:   34.58( -6.77)  [H= 194, D= 71, S=296, I=232, N=561]
8ums_003ut-6dB.rec:   29.95( -6.42)  [H= 168, D= 48, S=345, I=204, N=561]
8ums_003ut00dB.rec:   35.83( -3.74)  [H= 201, D= 73, S=287, I=222, N=561]
8ums_003ut03dB.rec:   35.47(  2.67)  [H= 199, D= 68, S=294, I=184, N=561]
8ums_003ut06dB.rec:   35.29(  6.95)  [H= 198, D= 67, S=296, I=159, N=561]
8ums_005ut00dB.rec:   34.22(-10.34)  [H= 192, D= 47, S=322, I=250, N=561]
9IDBM_005ut-3dB.rec:   22.82( 15.15)  [H= 128, D=253, S=180, I= 43, N=561]
9IDBM_005ut-6dB.rec:   22.28( 15.69)  [H= 125, D=249, S=187, I= 37, N=561]
9IDBM_005ut00dB.rec:   21.93( 16.40)  [H= 123, D=254, S=184, I= 31, N=561]
9IDBM_005ut03dB.rec:   21.57( 16.76)  [H= 121, D=236, S=204, I= 27, N=561]
9IDBM_005ut06dB.rec:   22.46( 16.93)  [H= 126, D=255, S=180, I= 31, N=561]
9MMSE_005ut-3dB.rec:   31.37( -7.31)  [H= 176, D= 52, S=333, I=217, N=561]
9MMSE_005ut-6dB.rec:   33.16(-13.19)  [H= 186, D= 71, S=304, I=260, N=561]
9MMSE_005ut00dB.rec:   32.09( -2.85)  [H= 180, D= 55, S=326, I=196, N=561]
9MMSE_005ut03dB.rec:   33.87(  0.18)  [H= 190, D= 55, S=316, I=189, N=561]
9MMSE_005ut06dB.rec:   39.75(  6.77)  [H= 223, D= 55, S=283, I=185, N=561]
9phonemeIDBM_001ph-3dB.rec:    0.53(  0.53)  [H=   3, D=558, S=  0, I=  0, N=561]
9phonemeIDBM_001ph-6dB.rec:    1.43(  1.43)  [H=   8, D=552, S=  1, I=  0, N=561]
9phonemeIDBM_001ph00dB.rec:    0.53(  0.53)  [H=   3, D=558, S=  0, I=  0, N=561]
9phonemeIDBM_001ph03dB.rec:    1.25(  1.25)  [H=   7, D=554, S=  0, I=  0, N=561]
9phonemeIDBM_001ph06dB.rec:    0.53(  0.53)  [H=   3, D=558, S=  0, I=  0, N=561]
9phonemeIDBM_005ph-3dB.rec:    5.17(  5.17)  [H=  29, D=531, S=  1, I=  0, N=561]
9phonemeIDBM_005ph-6dB.rec:    5.70(  5.53)  [H=  32, D=528, S=  1, I=  1, N=561]
9phonemeIDBM_005ph00dB.rec:    5.17(  5.17)  [H=  29, D=532, S=  0, I=  0, N=561]
9phonemeIDBM_005ph03dB.rec:    4.10(  4.10)  [H=  23, D=538, S=  0, I=  0, N=561]
9phonemeIDBM_005ph06dB.rec:    9.63(  9.63)  [H=  54, D=471, S= 36, I=  0, N=561]
9phonemeIDBM_010ph-3dB.rec:   13.90( 13.73)  [H=  78, D=391, S= 92, I=  1, N=561]
9phonemeIDBM_010ph-6dB.rec:   16.04( 14.97)  [H=  90, D=365, S=106, I=  6, N=561]
9phonemeIDBM_010ph00dB.rec:   13.55( 13.01)  [H=  76, D=425, S= 60, I=  3, N=561]
9phonemeIDBM_010ph03dB.rec:   15.51( 14.80)  [H=  87, D=386, S= 88, I=  4, N=561]
9phonemeIDBM_010ph06dB.rec:   12.66( 12.66)  [H=  71, D=437, S= 53, I=  0, N=561]
9phonemeMMSE_001ph-3dB.rec:   31.37( -7.31)  [H= 176, D= 52, S=333, I=217, N=561]
9phonemeMMSE_001ph-6dB.rec:   33.16(-13.19)  [H= 186, D= 71, S=304, I=260, N=561]
9phonemeMMSE_001ph00dB.rec:   32.09( -2.85)  [H= 180, D= 55, S=326, I=196, N=561]
9phonemeMMSE_001ph03dB.rec:   33.87(  0.18)  [H= 190, D= 55, S=316, I=189, N=561]
9phonemeMMSE_001ph06dB.rec:   39.75(  6.77)  [H= 223, D= 55, S=283, I=185, N=561]
9phonemeMMSE_005ph-3dB.rec:   31.37( -7.31)  [H= 176, D= 52, S=333, I=217, N=561]
9phonemeMMSE_005ph-6dB.rec:   33.16(-13.19)  [H= 186, D= 71, S=304, I=260, N=561]
9phonemeMMSE_005ph00dB.rec:   32.09( -2.85)  [H= 180, D= 55, S=326, I=196, N=561]
9phonemeMMSE_005ph03dB.rec:   33.87(  0.18)  [H= 190, D= 55, S=316, I=189, N=561]
9phonemeMMSE_005ph06dB.rec:   39.75(  6.77)  [H= 223, D= 55, S=283, I=185, N=561]
9phonemeMMSE_010ph-3dB.rec:   31.37( -7.31)  [H= 176, D= 52, S=333, I=217, N=561]
9phonemeMMSE_010ph-6dB.rec:   33.16(-13.19)  [H= 186, D= 71, S=304, I=260, N=561]
9phonemeMMSE_010ph00dB.rec:   32.09( -2.85)  [H= 180, D= 55, S=326, I=196, N=561]
9phonemeMMSE_010ph03dB.rec:   33.87(  0.18)  [H= 190, D= 55, S=316, I=189, N=561]
9phonemeMMSE_010ph06dB.rec:   39.75(  6.77)  [H= 223, D= 55, S=283, I=185, N=561]
9pmo_001ph-3dB.rec:   34.76(-15.33)  [H= 195, D= 41, S=325, I=281, N=561]
9pmo_001ph-6dB.rec:   33.51(-21.75)  [H= 188, D= 62, S=311, I=310, N=561]
9pmo_001ph00dB.rec:   36.90(-13.55)  [H= 207, D= 53, S=301, I=283, N=561]
9pmo_001ph03dB.rec:   38.86( -5.35)  [H= 218, D= 53, S=290, I=248, N=561]
9pmo_001ph06dB.rec:   44.56( 13.19)  [H= 250, D= 56, S=255, I=176, N=561]
9pmo_005ph-3dB.rec:   35.65(-16.58)  [H= 200, D= 45, S=316, I=293, N=561]
9pmo_005ph-6dB.rec:   33.87(-18.18)  [H= 190, D= 44, S=327, I=292, N=561]
9pmo_005ph00dB.rec:   35.83(-12.83)  [H= 201, D= 46, S=314, I=273, N=561]
9pmo_005ph03dB.rec:   40.11(  1.25)  [H= 225, D= 44, S=292, I=218, N=561]
9pmo_005ph06dB.rec:   42.96(  8.38)  [H= 241, D= 61, S=259, I=194, N=561]
9pmo_010ph-3dB.rec:   34.76(-14.62)  [H= 195, D= 50, S=316, I=277, N=561]
9pmo_010ph-6dB.rec:   33.87(-19.61)  [H= 190, D= 37, S=334, I=300, N=561]
9pmo_010ph00dB.rec:   36.54(-10.87)  [H= 205, D= 49, S=307, I=266, N=561]
9pmo_010ph03dB.rec:   40.46( -4.81)  [H= 227, D= 46, S=288, I=254, N=561]
9pmo_010ph06dB.rec:   44.56(  6.24)  [H= 250, D= 63, S=248, I=215, N=561]
9pmo_050ph-3dB.rec:   33.16(-16.40)  [H= 186, D= 44, S=331, I=278, N=561]
9pmo_050ph-6dB.rec:   32.80(-21.39)  [H= 184, D= 48, S=329, I=304, N=561]
9pmo_050ph00dB.rec:   35.83( -9.80)  [H= 201, D= 39, S=321, I=256, N=561]
9pmo_050ph03dB.rec:   41.89( -4.10)  [H= 235, D= 61, S=265, I=258, N=561]
9pmo_050ph06dB.rec:   45.10(  9.45)  [H= 253, D= 58, S=250, I=200, N=561]
9pmo_100ph-3dB.rec:   34.58(-15.33)  [H= 194, D= 47, S=320, I=280, N=561]
9pmo_100ph-6dB.rec:   33.51(-18.54)  [H= 188, D= 45, S=328, I=292, N=561]
9pmo_100ph00dB.rec:   37.08(-11.05)  [H= 208, D= 47, S=306, I=270, N=561]
9pmo_100ph03dB.rec:   40.46( -1.96)  [H= 227, D= 52, S=282, I=238, N=561]
9pmo_100ph06dB.rec:   45.63(  9.09)  [H= 256, D= 59, S=246, I=205, N=561]
9pmo_500ph-3dB.rec:   34.76(-13.90)  [H= 195, D= 49, S=317, I=273, N=561]
9pmo_500ph-6dB.rec:   32.62(-19.07)  [H= 183, D= 53, S=325, I=290, N=561]
9pmo_500ph00dB.rec:   37.61( -9.63)  [H= 211, D= 49, S=301, I=265, N=561]
9pmo_500ph03dB.rec:   40.82( -1.60)  [H= 229, D= 53, S=279, I=238, N=561]
9pmo_500ph06dB.rec:   45.45(  9.09)  [H= 255, D= 62, S=244, I=204, N=561]
9pms_001ph-3dB.rec:   31.73( -3.74)  [H= 178, D= 45, S=338, I=199, N=561]
9pms_001ph-6dB.rec:   31.55( -5.70)  [H= 177, D= 53, S=331, I=209, N=561]
9pms_001ph00dB.rec:   36.36( -7.31)  [H= 204, D= 84, S=273, I=245, N=561]
9pms_001ph03dB.rec:   34.94(  0.53)  [H= 196, D= 61, S=304, I=193, N=561]
9pms_001ph06dB.rec:   37.43(  1.78)  [H= 210, D= 57, S=294, I=200, N=561]
9pms_005ph-3dB.rec:   32.80( -6.60)  [H= 184, D= 59, S=318, I=221, N=561]
9pms_005ph-6dB.rec:   30.30( -6.24)  [H= 170, D= 44, S=347, I=205, N=561]
9pms_005ph00dB.rec:   34.40(  0.00)  [H= 193, D= 53, S=315, I=193, N=561]
9pms_005ph03dB.rec:   33.87(  3.39)  [H= 190, D= 54, S=317, I=171, N=561]
9pms_005ph06dB.rec:   36.54(  2.14)  [H= 205, D= 49, S=307, I=193, N=561]
9pms_010ph-3dB.rec:   29.77( -1.07)  [H= 167, D= 47, S=347, I=173, N=561]
9pms_010ph-6dB.rec:   30.30( -3.92)  [H= 170, D= 39, S=352, I=192, N=561]
9pms_010ph00dB.rec:   31.02( -1.96)  [H= 174, D= 51, S=336, I=185, N=561]
9pms_010ph03dB.rec:   35.12(  1.60)  [H= 197, D= 62, S=302, I=188, N=561]
9pms_010ph06dB.rec:   35.47(  3.03)  [H= 199, D= 54, S=308, I=182, N=561]
9pms_050ph-3dB.rec:   28.88( -2.32)  [H= 162, D= 44, S=355, I=175, N=561]
9pms_050ph-6dB.rec:   31.37( -2.14)  [H= 176, D= 49, S=336, I=188, N=561]
9pms_050ph00dB.rec:   32.09( -1.78)  [H= 180, D= 62, S=319, I=190, N=561]
9pms_050ph03dB.rec:   34.40(  1.25)  [H= 193, D= 58, S=310, I=186, N=561]
9pms_050ph06dB.rec:   36.19(  1.60)  [H= 203, D= 58, S=300, I=194, N=561]
9pms_100ph-3dB.rec:   32.09( -2.50)  [H= 180, D= 60, S=321, I=194, N=561]
9pms_100ph-6dB.rec:   30.30( -3.21)  [H= 170, D= 49, S=342, I=188, N=561]
9pms_100ph00dB.rec:   31.91(  0.89)  [H= 179, D= 52, S=330, I=174, N=561]
9pms_100ph03dB.rec:   33.69(  0.71)  [H= 189, D= 55, S=317, I=185, N=561]
9pms_100ph06dB.rec:   36.01(  4.99)  [H= 202, D= 48, S=311, I=174, N=561]
9pms_500ph-3dB.rec:   32.44( -4.81)  [H= 182, D= 71, S=308, I=209, N=561]
9pms_500ph-6dB.rec:   30.30( -2.67)  [H= 170, D= 40, S=351, I=185, N=561]
9pms_500ph00dB.rec:   30.66(  1.25)  [H= 172, D= 46, S=343, I=165, N=561]
9pms_500ph03dB.rec:   34.22(  1.43)  [H= 192, D= 59, S=310, I=184, N=561]
9pms_500ph06dB.rec:   36.90(  3.21)  [H= 207, D= 56, S=298, I=189, N=561]
9poo_001ph-3dB.rec:   36.36(-17.65)  [H= 204, D= 58, S=299, I=303, N=561]
9poo_001ph-6dB.rec:   34.40(-20.68)  [H= 193, D= 36, S=332, I=309, N=561]
9poo_001ph00dB.rec:   37.79(-15.69)  [H= 212, D= 41, S=308, I=300, N=561]
9poo_001ph03dB.rec:   41.89( -3.39)  [H= 235, D= 55, S=271, I=254, N=561]
9poo_005ph-3dB.rec:   37.61(-16.58)  [H= 211, D= 57, S=293, I=304, N=561]
9poo_005ph-6dB.rec:   34.40(-20.14)  [H= 193, D= 45, S=323, I=306, N=561]
9poo_005ph00dB.rec:   39.39(-12.48)  [H= 221, D= 62, S=278, I=291, N=561]
9poo_005ph03dB.rec:   43.85(  4.46)  [H= 246, D= 67, S=248, I=221, N=561]
9poo_010ph-3dB.rec:   35.83(-17.83)  [H= 201, D= 57, S=303, I=301, N=561]
9poo_010ph-6dB.rec:   34.22(-20.32)  [H= 192, D= 46, S=323, I=306, N=561]
9poo_010ph00dB.rec:   37.25( -9.80)  [H= 209, D= 46, S=306, I=264, N=561]
9poo_050ph-3dB.rec:   36.36(-15.69)  [H= 204, D= 63, S=294, I=292, N=561]
9poo_050ph-6dB.rec:   35.29(-17.29)  [H= 198, D= 56, S=307, I=295, N=561]
9poo_050ph00dB.rec:   37.61( -6.24)  [H= 211, D= 52, S=298, I=246, N=561]
9poo_100ph00dB.rec:   37.97( -7.84)  [H= 213, D= 59, S=289, I=257, N=561]
9pos_001ph-3dB.rec:   34.58(-12.12)  [H= 194, D= 45, S=322, I=262, N=561]
9pos_001ph-6dB.rec:   34.76(-18.54)  [H= 195, D= 52, S=314, I=299, N=561]
9pos_001ph00dB.rec:   36.01( -7.31)  [H= 202, D= 75, S=284, I=243, N=561]
9pos_005ph-3dB.rec:   31.02( -9.63)  [H= 174, D= 42, S=345, I=228, N=561]
9pos_005ph-6dB.rec:   31.02( -6.06)  [H= 174, D= 64, S=323, I=208, N=561]
9pos_005ph00dB.rec:   29.77(  2.14)  [H= 167, D= 52, S=342, I=155, N=561]
9pos_010ph-3dB.rec:   35.29(-16.22)  [H= 198, D= 51, S=312, I=289, N=561]
9pos_010ph-6dB.rec:   35.29(-24.96)  [H= 198, D= 44, S=319, I=338, N=561]
9pos_010ph00dB.rec:   38.32(-10.16)  [H= 215, D= 65, S=281, I=272, N=561]
9pos_050ph-3dB.rec:   35.47(-16.93)  [H= 199, D= 54, S=308, I=294, N=561]
9pos_050ph-6dB.rec:   35.29(-19.61)  [H= 198, D= 57, S=306, I=308, N=561]
9pos_050ph00dB.rec:   38.15( -9.45)  [H= 214, D= 65, S=282, I=267, N=561]
9pos_100ph00dB.rec:   38.15(-12.30)  [H= 214, D= 61, S=286, I=283, N=561]
9test_clean.rec:   66.67( 57.04)  [H= 374, D= 45, S=142, I= 54, N=561]
9test_dirty-3dB.rec:   35.65(-16.93)  [H= 200, D= 55, S=306, I=295, N=561]
9test_dirty-6dB.rec:   35.29(-19.43)  [H= 198, D= 58, S=305, I=307, N=561]
9test_dirty0dB.rec:   38.15( -9.45)  [H= 214, D= 66, S=281, I=267, N=561]
9test_dirty3dB.rec:   42.60(  1.07)  [H= 239, D= 58, S=264, I=233, N=561]
9test_dirty6dB.rec:   47.59( 16.93)  [H= 267, D= 56, S=238, I=172, N=561]
9umo_003ut-3dB.rec:   35.65(-19.79)  [H= 200, D= 38, S=323, I=311, N=561]
9umo_003ut-6dB.rec:   34.22(-25.13)  [H= 192, D= 39, S=330, I=333, N=561]
9umo_003ut00dB.rec:   37.08(-16.22)  [H= 208, D= 40, S=313, I=299, N=561]
9umo_003ut03dB.rec:   41.35( -9.45)  [H= 232, D= 53, S=276, I=285, N=561]
9umo_003ut06dB.rec:   42.42(  3.03)  [H= 238, D= 55, S=268, I=221, N=561]
9umo_005ut00dB.rec:   36.90(-13.37)  [H= 207, D= 47, S=307, I=282, N=561]
9ums_003ut-3dB.rec:   33.33( -8.38)  [H= 187, D= 55, S=319, I=234, N=561]
9ums_003ut-6dB.rec:   34.94(-11.23)  [H= 196, D= 61, S=304, I=259, N=561]
9ums_003ut00dB.rec:   38.32( -5.35)  [H= 215, D= 46, S=300, I=245, N=561]
9ums_003ut03dB.rec:   40.29(  3.39)  [H= 226, D= 63, S=272, I=207, N=561]
9ums_003ut06dB.rec:   41.71(  4.46)  [H= 234, D= 59, S=268, I=209, N=561]
9ums_005ut00dB.rec:   34.22( -2.85)  [H= 192, D= 50, S=319, I=208, N=561]
------------------------ Overall Results --------------------------
SENT: %Correct=0.00 [H=0, S=960, N=960]
WORD: %Corr=35.40, Acc=-5.47 [H=178589, D=92798, S=233111, I=206174, N=504498]
------------------------ Confusion Matrix -------------------------
       A   A   A   A   A   A   A   B   C   D   D   E   E   E   E   F   G   H   I   I   I   J   K   L   M   N   N   O   O   O   P   R   S   S   S   T   T   U   U   U   V   W   Y   Z   Z 
       A   E   H   O   W   X   Y       H       H   A   H   R   Y           H   A   H   Y   H                   G   H   W   Y               H   I       H   A   H   W                   H 
                                                                                                                                               L                                          Del [ %c / %e]
  AA  528 52  91  48  15  449 44  16  15  65  22   0  34  10  23   3  69  166  8  172 60   8  64  275 43  27  19  160 19   0  16  119 26   5  60  178 30   1   5  53  70  28  22  101  0  894 [16.4/0.5]
  AE  14 3948 101 47   7 1282 34  35  41  89  41  117 140 13   8   4  192 342  8  364 154 35  388 329 106 23  43  138 57  12  48  220 107 19  89  181 69   1  11  75  149 114 20  255  0 2425 [41.7/1.1]
  AH  51  1661380 49   7  476 72  16  50  45  26   2  126 11  25  10  78  287 37  170 146 15  109 375 140 33  39  291 27   3  32  148 80  12  74  150 68   5  28  74  114 79   8  110  2 1438 [26.3/0.8]
  AO   8  53  12 2146 21  424 20  51  36  72  44   0  46   7   8   4  71  260 23  313 172 29  312 651 133 119 85  84   2  29  35  108 124  3  27  241 58   2  20  60  249 66  26  296  1 1330 [32.8/0.9]
  AW   7  18   6   9  37  99   1  41   8  16  15   0   6   0   0   1  29  45   0  68  29   0  41  106 54   4   4  11   2   0  14  40  33   6  13  17   4   0   0  16  12   9   7  90   0  384 [ 4.0/0.2]
  AX  173 540 346 300 81 25112 141 156 88  408 139 75  211 202 47  17  394 840 1161575 445 38  538 915 326 232 126 591 278 16  172 743 320 78  205 793 210 40  227 267 493 224 189 550  2 7404 [64.4/2.7]
  AY  76  123 189 75  21  5812006 48  43  154 41   0  80  59  39   9  72  280 18  358 119 31  121 457 210 31  57  121 64  36  33  185 205 26  81  338 49   3  28  60  170 65   8  180  0 1723 [28.9/1.0]
   B   4  205 13  30   6  154 29  677 17  128 104  0  25  12   7   8  392 348  8  170 189 14  203 361 110 63  27  207  4   4  101 165 52  34  21  369 82  10   1  33  58  93  28  213  0 1338 [14.2/0.8]
  CH   5  20  18  61   0  92   2   6  883 16  18   0  64   2   1   3  31  115  0  134 45  16  76  88  22  12  13  14  10   0   8  31  56   6  13  178 24   1   4  14  59  51   1  51   0  391 [39.0/0.3]
   D  27  254 77  121 26  750 46  140 49 5241 250 10  150 27  61  13  259 664 92  486 149 141 569 545 256 135 137 146 31  17  219 502 356 25  92 1503 196 26  17  195 472 105 68  469  1 3926 [34.7/2.0]
  DH  13  104 60  94  33  371 79  164 76  3033137 24  199 12  19  33  270 517  8  256 94  53  425 377 179 83  129 132 35   7  102 374 169 26  41  462 196  2  21  43  424 203 24  345  0 2303 [32.3/1.3]
  EA   1   5  10  14   1  47   4   4   5  37   4  33  62  29   2   0  17   7   0  37   8   5  33  14   4   6   1  12   4   0   5   1   3   8   0  39   3   0   1   2  39  27   0  18   0   66 [ 6.0/0.1]
  EH  10  656 160 84  11 1416 21  63  45  100 98  21 3753 180 76   4  255 455 55  622 130 14  532 404 117 80  160 177 174  5  64  359 108 14  59  223 84   1  18  78  241 189 15  292  0 2945 [32.3/1.6]
  ER  12  49  19  25  10  245 15   1   7  19   8   0  25  180  7   1  56  97  14  194 24  17  42  123 13  14  18  54   8   0   7  123 20   2   7  64   4   5   0  31  31   7  15  101  0  599 [10.5/0.3]
  EY  54  202 85  73  25  562 41  40  50  92  30   0  277 10 1172  6  345 494 26  817 705 51  458 313 82  73  120 172 28   6  46  443 195 31  37  239 61   7  14  279 140 115 84  242  1 2073 [14.0/1.4]
   F  23  118 41  65  16  481 34  77  90  203 162  0  93  20  14  596 233 340 47  293 233 20  372 263 101 118 79  95   4   2  60  160 406 10  61  408 322  7  20  106 263 164 15  362  1 2090 [ 9.0/1.2]
   G   1  18   5   7   4  186 16  31  24  67  15  44  32   5  36   2 1023 102  5  127 95   3  198 54  34   5   5  23   1   0   6  29  48  31  11  57  32   0   3   4  27  20   4  59   1  722 [40.9/0.3]
  HH   8  33  15  30   5  96   2  84  47  80  51   0  22  15   5   0  35 3137 41  55  55  38  172 87  28   9  18  18  11   0  24  35  31  14  15  90  29   1   3  30  37  74  43  94   0  854 [66.5/0.3]
  IA   1  11   8   5   5  317  2   7  19  56   3   0  25   5   3   1  46  104 212 133 100 42  40  81  68  45  24   9   6   1  27  19  26   6  21  77  15   0   1  53  35  33  37  64   0  622 [11.8/0.3]
  IH  104 326 151 195 40 2005 54  69  264 496 180 37  411 49  288 33  408 513 164185011374 163 676 638 283 176 123 314 95  16  117 337 220 51  115 845 290 31  30  430 422 195 81  599  2 6636 [58.0/2.7]
  IY   0  61  12  28  21  212 39  57  13  61  22   5  63  11   6   6  92  289  3  3532744 30  183 168 48  31  44  45   8   3  25  244 96   2  52  106 33   3   0  50  95  37  62  110  0 1450 [49.2/0.6]
  JH   2  44  11  23   1  208  5  32  162 59  18   1  54  72   1   2  44  104  5  62  13  925 122 86  34   9  12  52  16   0  14  62  51  10   1  400 73   1   1  23  24  31   9  40   0  615 [31.7/0.4]
   K  27  132 56  115  9  538 66  85  23  317 41   2  149 17  36  19  384 399 19  631 147 39 7135 498 120 177 106 239 80  31  129 201 138 34  64  784 122 14  11  160 173 180 25  323  0 2637 [51.0/1.4]
   L  37  118 65  178 10  410 19  79  45  352 185  9  199 51  20  11  132 256 18  137 332 37  2248644 258 92  94  314 73   4  64  275 139 24  91  279 51   3  25  111 181 105 25  219  0 2754 [61.8/1.1]
   M  16  159 60  157 16  628 142 219 66  451 125  2  149 65  40  14  282 721 45  548 231 62  406 9294760 374 135 280 55  15  95  439 188 68  106 700 134  9  16  127 272 398 64  444  0 3548 [33.5/1.9]
   N  117 343 265 276 42 1843 108 234 96  444 354  4  397 66  26  21  5631555 31 1580 619 120 902148611178452 621 467 75  27  326 801 606 59  261 866 261 105 154 537 765 340 2241032  1 7675 [29.6/4.0]
  NG   0  23  11  66   0  334 27  11  10  58  25   0  22   4   0   3  45  122  1  103 66  11  99  176 80  72  569 32   6   1   8  92  39  12  34  151 62   7  23  87  55  20  41  79   0  997 [21.2/0.4]
  OH  12  81  71  163  2  654 12  11  27  109 47   0  59   5  25   0  185 150  3  238 117 33  181 531 76  84  66 2684 58   1  22  57  54  24  19  344 116  2  48  62  52  112 19  215  1 1655 [39.3/0.8]
  OW  22  201 45  80   9  865 24  40  49  87  42  98  157 54  15  17  116 413 40  603 150 18  270 393 73  53  45  1761207  5  31  298 93  35  62  402 46   1  63  109 89  103 16  231  1 1861 [17.4/1.1]
  OY   0   1   0   0   0   1   0   2   3   2   0   0   4   0   1   0   0   0   0   4   5   0   0   0   1   2   0   0   0  89   0   0   1   0   0  12   0   0   0   1   3  14   0   0   0   43 [61.0/0.0]
   P  29  251 122 91  37  382 68  204 32  245 135 11  145 37  11   6  325 621 13  168 65  22  447 327 75  74  60  161 61   5 1728 314 123 13  30  474 72   8   8  100 124 108 26  325  0 1815 [22.5/1.2]
   R  25  195 68  114 10  828 63  211 196 307 261 14  216 39  29  45  301 556 18  407 218 91  397 747 143 144 102 211 51  26  73 8553 312 41  64 1008 267 50  45  127 238 329 54  565  1 4452 [48.2/1.8]
   S  31  264 80  192 38  807 71  109 125 226 184 15  174 45  44  27  258 675 32  360 225 91  435 735 244 222 111 276 41   6  55  40812245 61  102 660 206  4  20  129 251 220 59 2600  3 4584 [52.9/2.2]
  SH  13  83  44  57  12  176 111  3  321 83  48   4  47  11   2   1  54  246 10  76  46  85  230 110 75  22  24  78  13   1  30  195 78 1628 40  245 82  28  11  13  72  60  44  105  8 1122 [34.5/0.6]
 SIL  133 412 176 293 73  897 254 435 122 374 117 17  373 35  50  24  4791924 95  853 336 1051039 893 208 215 134 569 129 47  1611123 323 39 5537 485 236  6  17  220 248 599 56  544  9 4012 [27.1/2.9]
   T  102 304 89  199 39 1119 84  114 243 663 349 32  255 57  14  48  434 989 95  919 442 1761024 898 190 134 121 334 119 10  182 744 539 37  11721398 217 26  20  103 430 235 1211068  4 5765 [61.4/2.7]
  TH  11  51   7  47  20  246 11   2  21  183 84   0  44   3   2   1  131 152  6  159 43  10  214 155 59  37  28  89   5   0  29  131 117  2  22  273 931  6   3  38  56  42  28  332  0 1083 [24.3/0.6]
  UA   0   8   1  12   0  30   2   1   3   4  19   1   1  32   0   0  33  26   1  33  22   0  27   9   4   1   8  10   1   1   3   0  13   1   2  60  42  87   0  14   2  143  0   7   0  107 [13.1/0.1]
  UH   0  13   0   0   0   2   4   9   0   0   0   1  13   0   0   0   2   0   0   1   0   0   0   1   0   0   0   0   0   0   1   5   2   0   1   0   0   0  231  0   1   0   0   0   0   22 [80.5/0.0]
  UW  27  79  41  42  11  287 40  13  26  35  23   1  16   6  25   5  67  137 27  216 158 10  259 207 113 31  21  96  151  0  38  149 76  12  24  91  34   0  14 2514 93  26   3  162  0 1125 [46.5/0.6]
   V  21  55  30  56   6  292 20  85  19  87  171  1  40   3   2   3  75  166 10  129 129 10  169 328 78  33  37  99  79   4  92  52  137  8  62  470 116  0   5  46 1852 87  34  151  0 1335 [34.6/0.7]
   W   4  73  81  109 13  173 61  75  26  119 51   1  49   4   0   2  123 215  4  87  57  62  107 174 86  47  38  127 12   1  24  79  83  42  25  169 59   4   1  25  1062298 79  95   0 1224 [45.3/0.5]
   Y   1  21  33  29   4  90   9   6  13  13  20   0  22   1   3   1  68  82  79  116 134  8  31  70  32  13  10  46  12   9   4  68  12   2  20  115 19   6   0  11  31  17  844 14   0  552 [39.5/0.3]
   Z   5  77  32  43   8  194 30  77  50  55  99   0  79  22  12  25  87  162 16  209 105 39  192 224 134 50  53  64  26   8  37  197 493 13  22  367 89   9  17  58  106 66  31 7832  0 2202 [68.0/0.7]
Ins 114560702441395710311656424503131201866233241 338474912281165 5106185162311034130655825182096691350941883030218060781550 344275884065751 8162042107263996 320 893387965486040154911027  54
===================================================================
