"testNo","algorithm","Input.SNR","utterances","phonemes","filename","pesq","pesqImp","segSNR","segSNRImp","testName","MOS","MOSle","CMOS","PRRcorr","PRRacc","PRRdels","PRRsubs","PRRinss","PRRn","PRRcorrImp","PRRaccImp"
2,"mohammadiaSupervised",-3,40,NA,"mohammadiaSupervised_040ut-3dB.wav",2.019882,-0.05257,-6.176931,1.717428,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",-3,50,NA,"mohammadiaSupervised_050ut-3dB.wav",2.032565,-0.039888,-5.547122,2.347237,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",-3,60,NA,"mohammadiaSupervised_060ut-3dB.wav",2.061036,-0.011416,-6.602617,1.291742,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",-3,70,NA,"mohammadiaSupervised_070ut-3dB.wav",2.058162,-0.01429,-5.670701,2.223658,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",-3,80,NA,"mohammadiaSupervised_080ut-3dB.wav",2.018057,-0.054395,-5.462548,2.431811,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,1,NA,"mohammadiaSupervised_001ut00dB.wav",2.004783,-0.259731,-3.553388,-1.951838,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,3,NA,"mohammadiaSupervised_003ut00dB.wav",2.033615,-0.230898,-3.495699,-1.894149,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,5,NA,"mohammadiaSupervised_005ut00dB.wav",2.017521,-0.246992,-3.202253,-1.600703,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,10,NA,"mohammadiaSupervised_010ut00dB.wav",2.003576,-0.260937,-2.608539,-1.00699,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,15,NA,"mohammadiaSupervised_015ut00dB.wav",1.991009,-0.273504,-2.116642,-0.515092,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,20,NA,"mohammadiaSupervised_020ut00dB.wav",1.990878,-0.273636,-2.008394,-0.406844,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,30,NA,"mohammadiaSupervised_030ut00dB.wav",1.992789,-0.271724,-2.371861,-0.770312,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,40,NA,"mohammadiaSupervised_040ut00dB.wav",2.031628,-0.232885,-3.068177,-1.466628,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,50,NA,"mohammadiaSupervised_050ut00dB.wav",2.010209,-0.254304,-3.422068,-1.820518,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,60,NA,"mohammadiaSupervised_060ut00dB.wav",2.025377,-0.239136,-2.911218,-1.309668,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,70,NA,"mohammadiaSupervised_070ut00dB.wav",2.041139,-0.223374,-3.948956,-2.347406,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",0,80,NA,"mohammadiaSupervised_080ut00dB.wav",2.005454,-0.259059,-3.440417,-1.838868,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,1,NA,"mohammadiaSupervised_001ut03dB.wav",2.396725,-0.060417,5.25148,-8.013259,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,3,NA,"mohammadiaSupervised_003ut03dB.wav",2.425175,-0.031968,10.61278,-2.651958,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,5,NA,"mohammadiaSupervised_005ut03dB.wav",2.419698,-0.037444,-4.153436,-17.418174,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,10,NA,"mohammadiaSupervised_010ut03dB.wav",2.406923,-0.05022,4.2842,-8.980538,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,15,NA,"mohammadiaSupervised_015ut03dB.wav",2.378822,-0.078321,3.802478,-9.462261,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,20,NA,"mohammadiaSupervised_020ut03dB.wav",2.427472,-0.029671,2.073299,-11.19144,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,30,NA,"mohammadiaSupervised_030ut03dB.wav",2.390763,-0.06638,4.512158,-8.75258,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,40,NA,"mohammadiaSupervised_040ut03dB.wav",2.449929,-0.007214,10.595734,-2.669005,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,50,NA,"mohammadiaSupervised_050ut03dB.wav",2.438342,-0.0188,6.346113,-6.918625,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,60,NA,"mohammadiaSupervised_060ut03dB.wav",2.427143,-0.029999,4.783817,-8.480922,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,70,NA,"mohammadiaSupervised_070ut03dB.wav",2.437422,-0.01972,5.27803,-7.986709,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",3,80,NA,"mohammadiaSupervised_080ut03dB.wav",2.450548,-0.006594,7.127194,-6.137544,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,1,NA,"mohammadiaSupervised_001ut06dB.wav",2.534197,-0.113312,4.733666,-8.791113,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,3,NA,"mohammadiaSupervised_003ut06dB.wav",2.590282,-0.057228,-1.871398,-15.396177,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,5,NA,"mohammadiaSupervised_005ut06dB.wav",2.64617,-0.001339,2.643659,-10.88112,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,10,NA,"mohammadiaSupervised_010ut06dB.wav",2.636674,-0.010835,0.042365,-13.482414,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,15,NA,"mohammadiaSupervised_015ut06dB.wav",2.647041,-0.000468,2.30771,-11.217069,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,20,NA,"mohammadiaSupervised_020ut06dB.wav",2.643304,-0.004205,1.8707,-11.654079,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,30,NA,"mohammadiaSupervised_030ut06dB.wav",2.658992,0.011483,7.731115,-5.793665,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,40,NA,"mohammadiaSupervised_040ut06dB.wav",2.633542,-0.013967,6.256772,-7.268008,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,50,NA,"mohammadiaSupervised_050ut06dB.wav",2.583183,-0.064327,4.359598,-9.165181,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,60,NA,"mohammadiaSupervised_060ut06dB.wav",2.643307,-0.004202,6.431094,-7.093685,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,70,NA,"mohammadiaSupervised_070ut06dB.wav",2.640924,-0.006586,4.18306,-9.341719,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"mohammadiaSupervised",6,80,NA,"mohammadiaSupervised_080ut06dB.wav",2.651601,0.004091,5.002723,-8.522056,"SoI = c3l(f)
Noise = c31(m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"mohammadiaOnline",-6,1,NA,"mohammadiaOnline_001ut-6dB.wav",1.557297,-0.400009,-2.867958,1.468844,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.73,-37.45,62,255,406,526,-7.8,-41.63
3,"mohammadiaOnline",-6,5,NA,"mohammadiaOnline_005ut-6dB.wav",1.567173,-0.390133,-2.948982,1.38782,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.59,-35.36,52,271,389,526,-8.94,-39.54
3,"mohammadiaOnline",-6,10,NA,"mohammadiaOnline_010ut-6dB.wav",1.557183,-0.400123,-3.172396,1.164406,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.45,-34.6,35,294,379,526,-10.08,-38.78
3,"mohammadiaOnline",-6,50,NA,"mohammadiaOnline_050ut-6dB.wav",1.505702,-0.451604,-2.792401,1.544401,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.59,-36.31,49,274,394,526,-8.94,-40.49
3,"mohammadiaOnline",-6,80,NA,"mohammadiaOnline_080ut-6dB.wav",1.59288,-0.364426,-3.773919,0.562883,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,36.88,-35.36,36,296,380,526,-10.65,-39.54
3,"mohammadiaOnline",-3,1,NA,"mohammadiaOnline_001ut-3dB.wav",1.771271,-0.33704,-2.962529,1.495048,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.64,-33.84,45,283,376,526,-10.65,-39.73
3,"mohammadiaOnline",-3,5,NA,"mohammadiaOnline_005ut-3dB.wav",1.777631,-0.33068,-3.152178,1.305399,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.64,-35.55,41,287,385,526,-10.65,-41.44
3,"mohammadiaOnline",-3,10,NA,"mohammadiaOnline_010ut-3dB.wav",1.763248,-0.345064,-3.116675,1.340902,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.64,-36.12,38,290,388,526,-10.65,-42.01
3,"mohammadiaOnline",-3,50,NA,"mohammadiaOnline_050ut-3dB.wav",1.725751,-0.382561,-2.877197,1.58038,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.83,-38.21,48,279,400,526,-10.46,-44.1
3,"mohammadiaOnline",-3,80,NA,"mohammadiaOnline_080ut-3dB.wav",1.784845,-0.323467,-4.035857,0.421721,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.26,-36.31,42,288,387,526,-11.03,-42.2
3,"mohammadiaOnline",0,1,NA,"mohammadiaOnline_001ut00dB.wav",1.948635,-0.314938,4.795415,-4.12466,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.07,-32.7,33,298,367,526,-13.12,-38.02
3,"mohammadiaOnline",0,5,NA,"mohammadiaOnline_005ut00dB.wav",1.95775,-0.305823,4.401184,-4.518891,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.83,-35.55,42,285,386,526,-12.36,-40.87
3,"mohammadiaOnline",0,10,NA,"mohammadiaOnline_010ut00dB.wav",1.942993,-0.32058,4.717743,-4.202332,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.64,-36.88,46,282,392,526,-12.55,-42.2
3,"mohammadiaOnline",0,50,NA,"mohammadiaOnline_050ut00dB.wav",1.913436,-0.350138,3.116391,-5.803685,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.45,-36.31,44,285,388,526,-12.74,-41.63
3,"mohammadiaOnline",0,80,NA,"mohammadiaOnline_080ut00dB.wav",1.955998,-0.307575,8.266891,-0.653184,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.64,-35.17,29,299,383,526,-12.55,-40.49
3,"mohammadiaOnline",3,1,NA,"mohammadiaOnline_001ut03dB.wav",2.16831,-0.263601,11.667911,5.943214,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.45,-31.75,37,292,364,526,-14.64,-40.31
3,"mohammadiaOnline",3,5,NA,"mohammadiaOnline_005ut03dB.wav",2.149765,-0.282146,11.30088,5.576183,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.45,-33.08,32,297,371,526,-14.64,-41.64
3,"mohammadiaOnline",3,10,NA,"mohammadiaOnline_010ut03dB.wav",2.16978,-0.26213,11.588197,5.8635,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.73,-35.55,57,260,396,526,-12.36,-44.11
3,"mohammadiaOnline",3,50,NA,"mohammadiaOnline_050ut03dB.wav",2.114055,-0.317856,7.055136,1.330439,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.21,-32.89,34,291,374,526,-13.88,-41.45
3,"mohammadiaOnline",3,80,NA,"mohammadiaOnline_080ut03dB.wav",2.155215,-0.276696,8.228602,2.503905,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.21,-34.03,45,280,380,526,-13.88,-42.59
3,"mohammadiaOnline",6,1,NA,"mohammadiaOnline_001ut06dB.wav",2.361065,-0.257014,9.42487,2.887279,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.21,-30.99,36,289,364,526,-14.07,-42.02
3,"mohammadiaOnline",6,5,NA,"mohammadiaOnline_005ut06dB.wav",2.348501,-0.269578,11.72598,5.188389,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.07,-30.8,34,297,357,526,-15.21,-41.83
3,"mohammadiaOnline",6,10,NA,"mohammadiaOnline_010ut06dB.wav",2.355671,-0.262407,12.327893,5.790302,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.83,-30.04,44,283,357,526,-14.45,-41.07
3,"mohammadiaOnline",6,50,NA,"mohammadiaOnline_050ut06dB.wav",2.326291,-0.291788,8.006774,1.469183,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.21,-33.08,61,264,375,526,-14.07,-44.11
3,"mohammadiaOnline",6,80,NA,"mohammadiaOnline_080ut06dB.wav",2.359482,-0.258597,7.988531,1.45094,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.07,-32.32,46,285,365,526,-15.21,-43.35
3,"mohammadiaSupervised",-3,1,NA,"mohammadiaSupervised_001ut-3dB.wav",1.671261,-0.437051,-4.654981,-0.197404,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.21,-35.93,28,297,390,526,-10.08,-41.82
3,"mohammadiaSupervised",-3,3,NA,"mohammadiaSupervised_003ut-3dB.wav",1.786905,-0.321407,-6.244506,-1.786928,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.59,-37.45,45,278,400,526,-9.7,-43.34
3,"mohammadiaSupervised",-3,5,NA,"mohammadiaSupervised_005ut-3dB.wav",1.721277,-0.387035,-6.253522,-1.795944,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.16,-36.5,42,278,398,526,-9.13,-42.39
3,"mohammadiaSupervised",-3,10,NA,"mohammadiaSupervised_010ut-3dB.wav",1.736104,-0.372207,-6.572512,-2.114934,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.4,-37.64,42,282,400,526,-9.89,-43.53
3,"mohammadiaSupervised",-3,15,NA,"mohammadiaSupervised_015ut-3dB.wav",1.838461,-0.269851,5.238505,9.696083,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.16,-40.11,38,282,417,526,-9.13,-46
3,"mohammadiaSupervised",-3,20,NA,"mohammadiaSupervised_020ut-3dB.wav",1.718559,-0.389752,6.672951,11.130529,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.21,-40.3,39,286,413,526,-10.08,-46.19
3,"mohammadiaSupervised",-3,30,NA,"mohammadiaSupervised_030ut-3dB.wav",1.820419,-0.287893,3.348079,7.805657,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.02,-41.25,39,287,417,526,-10.27,-47.14
3,"mohammadiaSupervised",-3,40,NA,"mohammadiaSupervised_040ut-3dB.wav",1.674178,-0.434133,-5.063541,-0.605963,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.73,-40.3,48,269,421,526,-8.56,-46.19
3,"mohammadiaSupervised",-3,50,NA,"mohammadiaSupervised_050ut-3dB.wav",1.772787,-0.335524,-1.813706,2.643872,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.97,-40.49,43,278,418,526,-9.32,-46.38
3,"mohammadiaSupervised",-3,60,NA,"mohammadiaSupervised_060ut-3dB.wav",1.701321,-0.40699,-6.608744,-2.151166,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.16,-40.3,47,273,418,526,-9.13,-46.19
3,"mohammadiaSupervised",-3,70,NA,"mohammadiaSupervised_070ut-3dB.wav",1.732968,-0.375344,-5.064785,-0.607207,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.35,-39.73,39,280,416,526,-8.94,-45.62
3,"mohammadiaSupervised",-3,80,NA,"mohammadiaSupervised_080ut-3dB.wav",1.619524,-0.488787,-6.577671,-2.120093,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.02,-40.3,43,283,412,526,-10.27,-46.19
3,"mohammadiaSupervised",0,1,NA,"mohammadiaSupervised_001ut00dB.wav",2.006779,-0.256794,2.61274,-6.307336,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.35,-38.21,49,270,408,526,-10.84,-43.53
3,"mohammadiaSupervised",0,3,NA,"mohammadiaSupervised_003ut00dB.wav",1.9514,-0.312173,5.670888,-3.249187,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.78,-38.21,40,282,405,526,-11.41,-43.53
3,"mohammadiaSupervised",0,5,NA,"mohammadiaSupervised_005ut00dB.wav",1.941252,-0.322321,2.370283,-6.549793,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.59,-39.92,39,284,413,526,-11.6,-45.24
3,"mohammadiaSupervised",0,10,NA,"mohammadiaSupervised_010ut00dB.wav",2.007639,-0.255934,7.564892,-1.355183,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.97,-38.02,50,271,405,526,-11.22,-43.34
3,"mohammadiaSupervised",0,15,NA,"mohammadiaSupervised_015ut00dB.wav",2.002191,-0.261383,1.144839,-7.775236,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.4,-40.3,42,282,414,526,-11.79,-45.62
3,"mohammadiaSupervised",0,20,NA,"mohammadiaSupervised_020ut00dB.wav",2.032886,-0.230688,4.730489,-4.189587,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,37.64,-36.69,35,293,391,526,-12.55,-42.01
3,"mohammadiaSupervised",0,30,NA,"mohammadiaSupervised_030ut00dB.wav",1.917969,-0.345604,2.306312,-6.613763,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.73,-40.3,56,261,421,526,-10.46,-45.62
3,"mohammadiaSupervised",0,40,NA,"mohammadiaSupervised_040ut00dB.wav",2.002769,-0.260804,8.505313,-0.414763,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.35,-39.73,53,266,416,526,-10.84,-45.05
3,"mohammadiaSupervised",0,50,NA,"mohammadiaSupervised_050ut00dB.wav",1.975931,-0.287643,3.409623,-5.510452,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.02,-38.21,39,287,401,526,-12.17,-43.53
3,"mohammadiaSupervised",0,60,NA,"mohammadiaSupervised_060ut00dB.wav",2.066782,-0.196791,5.251087,-3.668989,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.59,-39.92,50,273,413,526,-11.6,-45.24
3,"mohammadiaSupervised",0,70,NA,"mohammadiaSupervised_070ut00dB.wav",1.951319,-0.312255,7.972079,-0.947997,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.21,-37.83,42,283,400,526,-11.98,-43.15
3,"mohammadiaSupervised",0,80,NA,"mohammadiaSupervised_080ut00dB.wav",1.993113,-0.27046,7.341823,-1.578252,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.4,-38.59,35,289,405,526,-11.79,-43.91
3,"mohammadiaSupervised",3,1,NA,"mohammadiaSupervised_001ut03dB.wav",2.208782,-0.223128,4.589558,-1.135139,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.16,-40.11,56,264,417,526,-12.93,-48.67
3,"mohammadiaSupervised",3,3,NA,"mohammadiaSupervised_003ut03dB.wav",2.26156,-0.17035,2.737862,-2.986835,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,39.16,-38.97,51,269,411,526,-12.93,-47.53
3,"mohammadiaSupervised",3,5,NA,"mohammadiaSupervised_005ut03dB.wav",2.216753,-0.215158,8.59116,2.866463,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.02,-37.26,44,282,396,526,-14.07,-45.82
3,"mohammadiaSupervised",3,10,NA,"mohammadiaSupervised_010ut03dB.wav",2.217174,-0.214737,0.987844,-4.736853,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.02,-38.02,43,283,400,526,-14.07,-46.58
3,"mohammadiaSupervised",3,15,NA,"mohammadiaSupervised_015ut03dB.wav",2.241279,-0.190631,-2.09119,-7.815887,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.4,-36.31,30,294,393,526,-13.69,-44.87
3,"mohammadiaSupervised",3,20,NA,"mohammadiaSupervised_020ut03dB.wav",2.24322,-0.188691,-2.403853,-8.12855,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.59,-38.78,40,283,407,526,-13.5,-47.34
3,"mohammadiaSupervised",3,30,NA,"mohammadiaSupervised_030ut03dB.wav",2.26919,-0.162721,2.404205,-3.320492,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.59,-39.92,45,278,413,526,-13.5,-48.48
3,"mohammadiaSupervised",3,40,NA,"mohammadiaSupervised_040ut03dB.wav",2.274651,-0.15726,9.377153,3.652456,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.59,-38.02,41,282,403,526,-13.5,-46.58
3,"mohammadiaSupervised",3,50,NA,"mohammadiaSupervised_050ut03dB.wav",2.286755,-0.145156,7.95302,2.228323,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.59,-38.21,45,278,404,526,-13.5,-46.77
3,"mohammadiaSupervised",3,60,NA,"mohammadiaSupervised_060ut03dB.wav",2.301941,-0.12997,8.263862,2.539165,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.4,-37.26,34,290,398,526,-13.69,-45.82
3,"mohammadiaSupervised",3,70,NA,"mohammadiaSupervised_070ut03dB.wav",2.24747,-0.18444,6.30901,0.584313,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.4,-39.35,43,281,409,526,-13.69,-47.91
3,"mohammadiaSupervised",3,80,NA,"mohammadiaSupervised_080ut03dB.wav",2.277721,-0.154189,6.7138,0.989103,"SoI = c3s(m)
Noise = c31(m)",NA,NA,NA,38.78,-38.78,49,273,408,526,-13.31,-47.34
4,"mohammadiaOnline",-6,1,NA,"mohammadiaOnline_001ut-6dB.wav",1.755631,-0.11593,9.043338,3.85523,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,36.31,-9.51,55,280,241,526,-2.66,10.45
4,"mohammadiaOnline",-6,10,NA,"mohammadiaOnline_010ut-6dB.wav",1.583492,-0.288069,10.641088,5.45298,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,35.36,-10.27,56,284,240,526,-3.61,9.69
4,"mohammadiaOnline",-6,50,NA,"mohammadiaOnline_050ut-6dB.wav",1.574489,-0.297072,8.544779,3.356671,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,34.98,-9.13,48,294,232,526,-3.99,10.83
4,"mohammadiaOnline",-6,80,NA,"mohammadiaOnline_080ut-6dB.wav",1.63729,-0.23427,8.958586,3.770478,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,35.93,-10.65,55,282,245,526,-3.04,9.31
4,"mohammadiaOnline",-3,1,NA,"mohammadiaOnline_001ut-3dB.wav",1.823998,-0.211148,13.645227,5.628312,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,39.54,-12.93,65,253,276,526,-1.9,4.56
4,"mohammadiaOnline",-3,10,NA,"mohammadiaOnline_010ut-3dB.wav",1.797321,-0.237825,13.140668,5.123753,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,38.59,-10.27,45,278,257,526,-2.84999999999999,7.22
4,"mohammadiaOnline",-3,50,NA,"mohammadiaOnline_050ut-3dB.wav",1.7782,-0.256946,11.327544,3.310629,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,39.16,-10.08,48,272,259,526,-2.28,7.41
4,"mohammadiaOnline",-3,80,NA,"mohammadiaOnline_080ut-3dB.wav",1.808735,-0.226411,11.463861,3.446946,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,36.31,-11.03,50,285,249,526,-5.13,6.46
4,"mohammadiaOnline",0,1,NA,"mohammadiaOnline_001ut00dB.wav",2.07101,-0.137968,15.523581,4.594324,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,39.92,-9.7,54,262,261,526,-2.48,5.51
4,"mohammadiaOnline",0,10,NA,"mohammadiaOnline_010ut00dB.wav",2.033725,-0.175253,13.100278,2.171021,"SoI = c3s(m)
Noise = c31(m)+c34(m)+c35(m)",NA,NA,NA,40.3,-12.17,55,259,276,526,-2.1,3.04
